#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column double[] Time Gamma
#column double[] Energy Gamma
#column double[] Id Gamma
#column double[] Time Neutron
#column double[] Energy Neutron
#column double[] Id Neutron
,,,2.18671e-09,1.92909,1
1.60078e-10;2.45929e-10,0.513466;0.441251,1;1,,,
1.79961e-10;1.94595e-10;1.89821e-10,0.89734;0.0943642;0.122969,0;0;1,,,
,,,4.74593e-09;5.56743e-09,0.423789;0.214846,2;2
1.56379e-10;2.4917e-10,0.0801683;0.151993,1;1,,,
1.64724e-10,0.805521,1,8.05868e-09;3.73793e-09;4.20575e-09,0.1233;0.510875;0.342976,0;3;3
,,,6.3713e-09;6.60109e-09;1.12201e-08;1.26469e-08;2.23672e-08;2.74365e-08;2.86442e-08;4.29885e-08;5.64743e-08;5.97074e-08;8.84633e-08;1.18282e-08,0.127631;0.0631826;0.0271837;0.0384584;0.00300319;0.00104518;0.000687593;0.000159689;0.00133782;4.5494e-05;0.000119658;0.11735,1;1;1;1;1;1;1;1;1;1;1;2
1.6584e-10,0.39594,0,,,
1.51247e-10,1.26915,1,,,
1.97211e-10,1.65755,3,,,
1.49075e-10,0.177641,1,,,
,,,1.9918e-08;2.10407e-08;3.40815e-08;8.72175e-08;3.08518e-07,0.0300731;0.0162751;2.20998e-05;4.37252e-05;3.09484e-05,2;2;2;2;2
1.54194e-10,0.101728,1,3.28411e-09;3.9546e-09;4.36905e-09,0.837904;0.287025;0.0141926,3;3;3
,,,3.29228e-09,0.17776,2
1.9261e-10,3.61275,1,1.94246e-09;2.11148e-09;2.55596e-09;7.14312e-09;7.64609e-09,2.34513;1.76404;0.00611857;0.0109768;0.0097647,1;1;1;1;1
1.51388e-10,0.137304,0,2.42217e-09;4.94296e-09;5.48873e-09,0.069268;0.44472;0.0589872,0;2;2
,,,3.37158e-09;3.52013e-09,0.78207;0.272026,3;3
1.74299e-10,0.00850034,0,2.58686e-09;4.52393e-09,0.513025;0.789329,0;0
,,,1.28902e-08;1.35771e-08;3.12111e-08;2.47615e-07;2.72458e-07;3.13607e-07;3.37813e-07,0.0544062;0.00261683;0.00282252;0.0011498;0.000123687;2.21131e-05;1.14742e-05,0;0;0;2;2;2;2
2.22556e-10;3.00282e-10,0.415655;0.0820229,3;3,,,
1.58551e-10;3.02274e-10,0.0508457;0.0380797,1;1,4.77358e-09;6.6608e-09;7.05975e-09;8.17309e-09;1.67841e-08;1.82651e-08;1.67593e-07;2.04494e-07,0.500851;0.0118892;0.0131233;0.00129145;0.000764292;1.07624e-05;4.23357e-05;1.67487e-05,1;1;1;1;1;1;1;1
,,,4.60929e-09;4.81339e-09,0.19993;0.0543897,1;1
1.53234e-10;1.55659e-10,0.0433098;0.0279108,1;1,4.2727e-09;4.66592e-09;1.26672e-08;1.57217e-08;4.37908e-09,0.391263;0.0844733;0.0761297;0.0248007;0.565284,0;0;0;0;1
1.87089e-10,0.0383547,1,,,
1.83135e-10,0.346595,3,3.1363e-09;7.22267e-09;7.82605e-09;8.15241e-09;8.80665e-09,0.528514;0.0600359;0.043454;0.0181654;0.214798,0;0;0;0;0
1.62174e-10,0.168698,1,,,
1.75284e-10;1.8278e-10;1.94603e-10;1.86852e-10,0.0376556;0.0190227;0.00686976;0.273696,1;1;1;1,2.33654e-09,0.516618,0
,,,1.59169e-08;2.06797e-08;2.842e-08;2.04076e-07;2.48144e-07,0.0325764;0.00620438;3.77662e-05;0.00014922;4.17505e-05,0;0;0;0;0
1.65972e-10;1.81387e-10,0.0607541;0.0129998,1;1,5.75204e-09;1.01215e-08;1.0552e-08;1.45217e-08;1.69251e-08;2.35678e-08;4.10895e-08;4.82262e-08,0.10976;0.230149;0.0134635;0.00982709;0.00310069;0.00101985;0.000497954;2.90127e-05,1;1;1;1;1;1;1;1
1.74767e-10;2.24486e-10;2.17751e-10;2.42964e-10;2.7151e-10;2.78261e-10,0.487541;0.321193;0.0364686;0.0125188;0.00305507;0.0262637,1;2;3;3;3;3,1.36818e-09;2.29435e-09;2.44517e-09;6.24182e-09;7.91786e-09;8.32109e-09;1.41141e-08;4.30437e-08;4.64454e-08;8.83845e-08,4.33695;0.92116;0.147507;0.0666844;0.0181517;0.000115152;0.000506824;0.000959222;0.000176666;4.66914e-05,0;0;0;0;0;0;0;0;0;0
1.55701e-10;2.02791e-10,0.367815;0.0171088,1;3,,,
1.72195e-10,0.0515971,1,,,
1.49696e-10;1.66793e-10;2.28999e-10,0.274558;0.498249;0.0537075,1;1;2,,,
2.34229e-10,0.0386829,0,1.54392e-08;1.56102e-08;1.80746e-08;2.18327e-08,0.00628556;0.02182;0.0492192;0.0961595,3;3;3;3
1.68995e-10;1.83721e-10;2.30617e-10;2.65896e-10,0.0313401;0.173736;0.0322933;0.0100491,1;2;2;2,,,
1.48205e-10;2.56636e-10;2.66869e-10;1.85712e-10,0.0904612;0.0803875;0.00805691;0.0327336,0;0;0;2,7.23404e-09;7.47852e-09;6.7215e-09;6.84374e-09;8.7501e-09,0.231659;0.111563;0.165095;0.0641261;0.158134,2;2;2;2;2
1.95076e-10,0.0949521,1,,,
1.62135e-10;1.83183e-10,0.835784;0.930363,1;3,,,
1.60018e-10;1.85078e-10;1.56422e-10;2.07681e-10;2.17019e-10;2.66221e-10;4.82518e-10;2.06011e-10,0.389034;0.101051;0.179518;0.161063;0.293627;0.0293603;0.111338;0.887504,0;0;1;1;1;1;2;2,2.53221e-09,0.290386,0
1.55472e-10;2.73115e-10,0.236026;0.0422492,1;1,1.40065e-08;1.53218e-08;1.67996e-08;1.97866e-08,0.00649035;0.0129009;0.0275583;0.000945117,3;3;3;3
1.5611e-10,0.132192,0,,,
1.63796e-10;2.63608e-10;1.56741e-10,0.154887;0.0670296;0.100759,1;1;1,,,
1.59154e-10,0.0527533,1,2.76553e-09;2.8038e-09;3.0437e-09;3.31966e-08;3.33643e-08,1.39879;0.000569187;0.00658813;0.00205543;0.00102168,1;1;1;1;1
1.49354e-10;2.18454e-10;2.44516e-10;3.10347e-10;2.20184e-10,0.644293;0.295299;0.127686;0.0345147;0.0597396,0;0;0;0;3,2.92541e-09;3.3046e-09;1.44314e-08,1.36743;0.329657;0.0465464,0;0;0
,,,2.84589e-09;4.17844e-09;5.0674e-09;6.68245e-09,1.86991;0.10011;0.623371;0.00455241,0;2;3;3
,,,2.02939e-09;2.17008e-09;1.91898e-09,2.26313;0.13745;1.28208,1;1;1
1.61777e-10;3.2862e-10;3.59597e-10;1.93168e-10,0.154428;0.0435812;0.00403901;0.0681551,0;0;0;1,5.72549e-09;8.68457e-09,0.507613;0.0042353,2;2
1.69214e-10;1.71003e-10,0.679832;0.273007,0;0,,,
1.48603e-10;2.19931e-10;1.55521e-10,0.0143637;0.00264094;0.0756985,0;0;0,,,
1.84075e-10,0.50353,2,,,
,,,2.54607e-09;2.85512e-09;6.21535e-09;9.12774e-09;1.94034e-08;1.94419e-08;4.1094e-08;1.90302e-08;1.97142e-08,1.06573;0.112899;0.212188;0.154979;0.0163993;0.0020768;0.000735704;0.0283406;0.00100905,0;0;0;0;0;0;0;2;2
1.57885e-10;2.6462e-10,0.0700041;0.204987,0;0,,,
,,,7.72677e-09;3.54223e-09,0.364883;0.542987,0;3
1.60977e-10,0.162789,1,3.90363e-09,0.0370428,1
2.44179e-10,1.08143,2,,,
1.53832e-10,0.0169019,0,,,
1.70474e-10,4.70327,1,3.49555e-09;8.67427e-09,0.421754;0.00647694,1;1
1.57647e-10;1.54218e-10,0.186757;0.125224,0;0,,,
,,,2.07894e-09,1.68712,0
,,,3.58923e-09;6.48006e-09;7.14905e-09;7.51792e-09;7.84221e-09;1.0222e-08,0.325982;0.32324;0.199315;0.0128504;0.00330945;0.00101832,1;1;1;1;1;1
1.59154e-10,0.0865967,0,2.50053e-09,1.82445,1
,,,5.53303e-09,0.279167,3
1.46382e-10,0.260112,1,,,
,,,3.28188e-09,0.734394,1
,,,1.93362e-09;2.14371e-09;3.71992e-09,0.956509;0.362334;0.341933,1;1;1
9.16836e-10;1.48166e-10;2.15725e-10;5.08076e-10,0.00665004;0.534755;0.0148656;0.0450258,0;1;1;2,,,
1.5399e-10,0.185995,1,1.23004e-08;1.6476e-08;1.78834e-08;2.51012e-08;2.52546e-08;3.32557e-08;3.36467e-08;6.97705e-08,0.0189684;0.0366731;0.00864093;0.00477687;0.00122517;0.0167918;0.000550428;1.68091e-05,1;1;1;1;1;1;1;1
1.49335e-10,0.0574149,0,1.03979e-08;1.3601e-08;1.44996e-08,0.0153133;0.0496648;0.0390465,3;3;3
,,,1.05348e-08;1.19019e-08;1.24014e-08;1.29853e-08;1.51667e-08;3.69606e-08;4.27321e-08;5.24616e-08;1.08555e-07;1.27845e-07;3.87855e-07,0.0218121;0.148343;0.000415698;0.0147558;0.00396091;0.000221787;0.000734714;0.000882849;0.000228257;4.87221e-05;3.42268e-05,1;1;1;1;1;1;1;1;1;1;1
1.74425e-10;2.04509e-10,0.110619;0.0485141,1;1,2.17003e-09,2.4476,3
,,,7.01483e-09;8.79251e-09;8.81762e-09;9.32638e-09;1.65718e-08;2.0359e-08;4.622e-08;6.84512e-08;8.01542e-08;1.10594e-07;1.422e-07;1.69049e-07,0.0928485;0.0638015;0.0993172;0.010945;0.00138422;0.000827607;1.9251e-05;0.00123094;6.60785e-05;0.000194215;0.000281877;1.48254e-05,1;1;1;1;1;1;1;1;1;1;1;1
,,,4.39127e-09;8.95127e-09;9.90087e-09;1.05494e-08;1.19425e-08;1.24288e-08;2.26056e-09;2.92358e-09,0.331047;0.112295;0.0227682;0.0625447;0.00321233;0.0117284;2.34927;0.000971135,0;0;0;0;0;0;0;0
,,,3.00322e-09;5.19248e-09,1.63248;0.0541055,3;3
1.54185e-10,0.31731,1,4.50526e-09,0.112648,1
,,,4.71671e-09;6.60978e-09;9.33587e-09;1.04682e-08;1.23798e-08,0.617836;0.224497;0.153441;0.0203339;0.00241806,1;3;3;3;3
1.83604e-10,0.0544232,3,,,
1.5421e-10;2.6592e-10,0.196039;0.0650885,1;1,,,
1.46984e-10,0.243043,1,2.80068e-09;4.14739e-09;4.51983e-09,0.799623;0.157595;0.756968,1;1;1
1.73507e-10;2.68086e-10;1.62234e-10;2.17911e-10,0.231297;0.23848;0.00919793;0.257181,0;0;0;0,3.81603e-09;5.47478e-09;6.4706e-09,0.293215;0.0787491;0.0809044,1;1;1
1.93217e-10,0.497091,2,,,
,,,5.17035e-09;7.02216e-09;8.01578e-09;1.05403e-08,0.0862835;0.342963;0.000536501;0.052059,0;1;1;1
1.74564e-10,0.0441316,0,4.14446e-09;5.84202e-09;5.89211e-09;1.8257e-08;2.31506e-08;5.45169e-08;7.15235e-08;8.15291e-08;2.11191e-07,0.618921;0.0340942;0.000633559;0.00140475;0.000241083;1.55207e-05;0.000161477;6.72407e-05;2.54859e-05,1;1;1;1;1;1;1;1;1
1.50643e-10;2.08317e-10,0.130147;0.0361142,1;1,4.30352e-09;2.40981e-09,0.448496;1.05948,0;0
,,,3.37569e-09;3.58729e-09;5.31848e-09,0.863351;0.0981902;0.0370492,0;0;0
1.88976e-10;2.18102e-10,0.0773206;0.143242,2;2,2.98256e-09,0.71369,1
1.49353e-10,0.111233,0,,,
,,,1.90844e-09;2.26271e-09;3.91742e-09,3.87155;0.284159;0.0434332,2;2;2
1.4752e-10,0.129201,1,1.73465e-09,2.4013,0
,,,1.82816e-09,2.33738,0
1.49005e-10;2.03593e-10,0.128988;0.120505,1;1,,,
1.7849e-10;1.61938e-10,0.081163;0.0497511,1;1,,,
2.02129e-10,0.0448081,2,3.15093e-09;3.48872e-09,0.846421;0.0150868,2;2
1.7444e-10;2.09596e-10;2.78607e-10,0.618008;0.0333606;0.210282,0;0;0,,,
1.48147e-10;1.754e-10,0.568765;0.898513,0;1,,,
1.96499e-10,0.517203,3,2.37211e-09;2.46483e-09,2.69813;0.159905,3;3
1.5689e-10,0.0737574,1,2.3702e-09,0.0850712,1
,,,1.50125e-09;1.56055e-09;3.02758e-09;7.85647e-09,0.948517;1.03976;0.559154;0.520814,1;1;1;1
,,,3.11183e-09,0.328914,1
1.59909e-10;1.56757e-10,0.0735945;0.492226,0;0,6.31888e-09,0.0546214,3
1.56857e-10,0.204073,0,2.1191e-09,1.1501,1
1.92483e-10,0.696995,0,,,
1.48985e-10;1.74324e-10;2.58963e-10;2.00513e-10;1.87375e-10,0.252273;0.0105457;0.132374;0.131503;0.250203,0;0;0;0;1,3.72991e-09,0.905004,2
1.97176e-10,0.317962,1,9.55432e-09;1.02687e-08;7.75546e-09;9.2647e-09;1.01965e-08;3.69002e-08,0.0275978;0.079201;0.0320902;0.114198;0.0156739;0.0402423,0;0;1;1;1;2
,,,1.73617e-09;3.08742e-09,3.57547;0.551274,0;3
1.81094e-10;1.59958e-10;2.01331e-10;2.21233e-10,0.0216582;0.115449;0.0439617;0.019083,0;0;0;0,2.72713e-09,0.0255348,1
1.79026e-10;2.37513e-10,0.197696;0.00175652,1;1,,,
1.5507e-10;2.19921e-10,0.0545004;0.162891,0;3,5.47592e-09;9.21123e-09;9.5998e-09;2.80635e-08;2.92643e-08;3.37179e-08;3.83382e-08;7.95803e-08;1.76432e-07;1.85905e-07;2.80638e-07;2.93571e-07;3.13095e-09;4.75394e-09,0.327761;0.0600946;0.00173735;0.00617746;0.00142865;0.00086527;0.00102042;0.00028145;7.29314e-05;7.2537e-05;3.49375e-05;3.09415e-05;0.599066;0.453583,1;1;1;1;1;1;1;1;1;1;1;1;1;1
1.94303e-10;1.84104e-10;2.45747e-10,0.0534928;0.159525;0.00528106,0;1;1,,,
,,,7.04044e-09,0.0469089,2
1.46658e-10,0.165023,0,,,
1.80053e-10,0.263151,0,,,
1.61085e-10;1.67465e-10;2.2482e-10,0.148776;0.041869;0.26941,1;1;2,,,
,,,3.39456e-09;2.72354e-09;3.10166e-09;5.33094e-09;6.46651e-09,0.305022;2.2875;0.00703727;0.0354801;0.004692,0;0;0;0;0
1.68778e-10,0.0465225,1,,,
,,,6.8753e-09;1.13594e-08;1.71771e-08;1.96841e-08;3.29864e-08;5.62291e-08;6.37171e-08;7.60896e-08;1.36457e-07,0.18047;0.0187935;0.00863669;0.0236005;0.00215805;0.000178601;0.000421518;0.00012126;3.68357e-05,0;0;0;0;0;0;0;0;0
1.5968e-10;1.8601e-10,0.0598193;0.156981,0;2,,,
1.91292e-10;2.63921e-10,0.331623;0.073717,2;2,,,
,,,4.98213e-09,0.410907,0
,,,4.55064e-09;4.90033e-09;1.12924e-08;1.70981e-08;1.79844e-08,0.325492;0.155944;0.00810917;0.00700389;0.000272495,0;0;0;0;0
1.51826e-10;2.03759e-10,1.05702;0.297248,0;3,,,
1.67727e-10;1.74305e-10,0.534098;0.308562,1;1,1.72797e-09,3.88025,1
,,,3.373e-09;3.84929e-09;5.28331e-09;5.81842e-09;6.7334e-09;9.13494e-09;1.12186e-08;1.20648e-08;1.5203e-08;1.81088e-08;8.3394e-08;8.40166e-08,0.161042;0.149962;0.288447;0.203259;0.0265745;0.0258909;0.00340943;0.00158496;0.00145665;0.000609833;1.41212e-05;6.52782e-05,1;1;1;1;1;1;1;1;1;1;1;1
,,,7.67026e-09,1.80759,3
,,,8.91933e-09;1.01027e-08;1.06766e-08;1.15952e-08;1.66738e-08,0.0711995;0.0647924;0.0102866;0.0156523;0.000478584,0;0;0;0;0
,,,5.09348e-09;7.77404e-09;9.28477e-09;2.03434e-08;7.77996e-08;7.9881e-08,0.33451;0.134892;0.00725737;0.000159417;9.54877e-05;7.10561e-05,0;0;0;0;0;0
1.87215e-10,0.201537,1,,,
,,,8.59467e-09;1.14513e-08;3.17013e-09;3.84347e-09;5.53451e-09;6.57742e-09,0.0848826;0.0568761;1.13498;0.200568;0.0117989;0.229406,2;2;3;3;3;3
,,,2.66824e-09;4.40885e-09,0.712997;0.256888,0;0
1.60406e-10,0.147331,0,,,
,,,3.13564e-09;3.34992e-09;3.43087e-09;4.40366e-09,1.32965;0.129953;0.00297327;0.0222335,0;0;0;0
,,,4.62639e-09;7.882e-09;8.47729e-09,0.103806;0.12272;0.0812425,1;1;1
1.65654e-10;1.854e-10,0.224678;0.422649,0;2,,,
1.53039e-10;2.33637e-10;1.64273e-10,0.0551681;0.00997099;1.16092,0;0;0,,,
1.52114e-10,0.588561,0,,,
1.57456e-10,0.0119242,0,2.24882e-09,0.197522,0
,,,9.64875e-09;1.01351e-08;1.4209e-08;1.48606e-08;6.18141e-08;7.35427e-08;1.13164e-07;1.60754e-07,0.0320707;0.0183012;0.0528704;0.00382505;0.000484567;0.000191415;1.19031e-05;8.95975e-05,0;0;0;0;0;0;0;0
2.0667e-10,0.0328202,3,2.47837e-08;2.90194e-08;3.09418e-08;4.40224e-09;4.4444e-09;4.64632e-09,0.0386584;0.00575055;0.0093322;0.782198;0.0457236;0.115713,1;1;1;2;2;2
1.5915e-10;1.78324e-10;2.42213e-10;2.0331e-10;1.84853e-10,0.387661;0.1087;0.0342369;0.00758491;0.0412034,0;0;0;2;3,2.65936e-09;3.95459e-09;4.75584e-09;5.20537e-09,1.5591;0.251567;0.28113;0.0778692,3;3;3;3
1.58124e-10;2.1593e-10;1.81259e-10;2.6495e-10;1.46422e-10,0.842553;0.0726389;1.02155;0.202121;1.23645,0;0;0;0;1,,,
1.48312e-10;1.75686e-10,0.475629;0.0712758,0;1,,,
1.8682e-10;1.72712e-10,0.218656;0.0649731,1;1,2.58379e-09;3.30216e-09,1.35992;0.090865,2;2
,,,2.00456e-09;2.36469e-09;4.87965e-09;5.72101e-09;8.14597e-09;1.03812e-08,2.65669;0.100137;0.0262008;0.338001;0.0474206;0.00199525,0;0;0;0;0;0
,,,4.75105e-09;5.92653e-09,0.296106;0.0257546,1;1
,,,2.08626e-09,2.36421,2
,,,1.27931e-08;1.2895e-08,0.475951;0.023271,1;1
1.51015e-10;1.82088e-10,0.177674;0.00951873,1;1,,,
,,,4.27618e-09;4.36602e-09;3.36803e-09,0.106272;0.307478;0.115165,2;2;3
1.51601e-10;1.76499e-10;1.90539e-10;1.97983e-10,0.0929816;0.0745052;0.0357408;0.058628,0;0;0;3,6.7255e-09;7.6757e-09,0.172429;0.0290654,1;1
1.64154e-10;1.78648e-10;2.83875e-10;3.08217e-10,0.00319619;0.114617;0.0168553;0.0224358,1;1;1;1,,,
,,,1.34664e-08;1.55862e-08;2.04369e-08;2.45499e-08;3.80808e-08;4.314e-08;5.76578e-08;6.29222e-08;9.70499e-08,0.00101849;0.0468225;0.00145738;0.00545192;0.000867786;0.000240875;0.000216843;0.000522348;0.000141233,0;0;0;0;0;0;0;0;0
2.07222e-10,0.13802,3,3.01393e-09,0.937867,2
1.52777e-10,0.181384,1,3.65938e-09;3.97522e-09;2.25908e-09;2.30045e-09;2.36926e-09;1.97755e-08,0.841733;0.0556057;1.52412;0.344849;0.0863424;0.0636762,0;0;1;1;1;2
,,,5.41586e-09;6.75425e-09;1.00594e-08,0.499371;0.0070292;0.0133871,0;0;0
1.61626e-10,0.423233,1,3.84238e-09,0.828107,0
,,,3.19219e-09,0.432041,2
1.65869e-10,0.00495486,1,,,
1.46407e-10,0.661748,1,4.73272e-09,0.437831,2
1.94528e-10;2.14446e-10;1.47906e-10;6.31479e-10;1.85179e-10,0.100563;0.0130062;0.725863;0.0293704;0.392434,0;0;1;1;2,4.95536e-09,0.196859,0
4.01978e-10;2.1785e-10,0.050158;0.341374,1;2,,,
2.35748e-10;2.83523e-10,0.159306;0.0472635,2;2,,,
1.69391e-10;1.5698e-10,0.0856849;0.124899,1;1,1.91097e-09;7.86837e-09;9.62902e-09;9.6592e-09;1.34311e-08;1.38151e-08;1.59603e-08;1.69114e-08,2.98757;0.00957485;0.0772335;0.00398414;0.0151767;0.0113251;0.00205834;0.0013255,1;1;1;1;1;1;1;1
1.52643e-10,0.628611,1,,,
2.15175e-10,0.992105,3,1.86766e-09,0.0555832,1
1.57135e-10;3.14817e-10,0.659822;0.0547237,0;0,2.68499e-09,0.0562335,0
,,,6.84632e-09,0.267612,1
,,,5.79042e-09;9.2654e-09,0.137641;0.24395,3;3
2.04143e-10;1.4631e-10,0.164867;0.000366212,0;0,9.70712e-09,0.0221647,1
1.61548e-10;1.46581e-10,0.0414451;0.402364,0;1,,,
1.50432e-10;2.44898e-10;2.67882e-10,0.0493034;0.20004;0.000936409,1;1;1,,,
,,,4.4937e-09,0.022074,3
,,,4.46833e-09,0.697128,3
,,,8.41779e-09;1.09485e-08;1.36775e-08;1.40292e-08;1.51679e-08,0.26715;0.037688;0.0129158;0.0140453;0.00309111,3;3;3;3;3
1.74538e-10;1.99726e-10,0.730027;0.128432,0;0,,,
,,,3.5847e-09,0.177239,2
1.7952e-10,0.0839954,0,1.49033e-09,3.40293,1
,,,1.65046e-09,2.46783,2
1.4617e-10;1.54337e-10,0.0329571;0.0445144,1;1,,,
1.72052e-10;2.32819e-10,0.0523192;0.136412,1;1,3.49299e-09;6.55204e-09,0.843228;0.175044,0;0
,,,1.38637e-09;2.08293e-09;9.68446e-09;1.2162e-08;1.57566e-08;1.63642e-08;1.58442e-08;1.77713e-08;2.64281e-08,5.32814;2.6791;0.0272525;0.0211277;0.00254473;0.00138551;0.00924222;0.0234519;0.00223316,1;1;1;1;1;1;1;1;1
,,,2.71043e-09;2.9402e-09;3.975e-09;1.16572e-08,1.31576;0.0524243;0.00596892;0.00164021,1;1;1;1
1.65641e-10;1.83988e-10;2.06081e-10,1.67043;0.00713095;0.00398582,0;2;2,,,
,,,2.25383e-09,0.491091,0
8.42764e-10;8.65068e-10;1.56374e-10;2.21189e-10;3.23036e-10,0.0289514;0.0179784;1.97967;0.202086;0.0727752,0;0;1;1;1,5.38091e-09,0.0529673,1
1.58311e-10;2.3741e-10;1.49756e-10;2.03854e-10,1.09967;0.219243;0.0514725;0.0216932,0;0;1;2,3.86425e-09;2.9916e-09;3.48869e-09;5.38794e-09,0.153594;0.804847;0.254373;0.124962,0;0;0;0
,,,3.4715e-09;3.37183e-09;1.08938e-08;1.2939e-08,0.291433;0.84384;0.0610652;2.38449e-05,0;1;1;1
,,,4.4673e-09;5.39971e-09;6.92948e-09;9.45408e-09;1.044e-08;1.11684e-08;1.49564e-08,0.218099;0.153899;0.0677113;0.046223;0.0656403;0.000961519;0.000573752,1;1;1;1;1;1;1
,,,4.11056e-09;5.49646e-09,0.452339;0.485273,0;0
1.61203e-10;1.5777e-10,2.39728;2.18084,0;1,2.28262e-09;2.30921e-09;2.43805e-09;3.27137e-09;6.18537e-09,0.966057;2.23118;0.0396401;0.0616555;1.03381e-05,0;0;0;0;0
,,,8.14911e-09;9.96283e-09;1.30869e-08;4.42635e-09,0.328905;0.0565086;0.0165302;0.0800002,1;1;1;3
1.92327e-10;1.60166e-10;2.49751e-10,1.10505;0.0181493;0.0479572,0;1;1,7.62689e-09;1.03163e-08,0.0848922;0.0553996,0;0
1.54967e-10,0.00525137,0,,,
1.69426e-10,0.0771057,0,,,
1.80813e-10,0.135409,0,1.91477e-09;3.60648e-09;2.74663e-09,0.55137;1.88695;0.954226,1;1;1
2.04529e-10,0.182438,3,4.65648e-09;2.23431e-09;5.41449e-09;5.88328e-09;6.4533e-09;2.41811e-09;3.21012e-09,0.0653625;1.70709;1.20758;0.149639;0.0230697;3.02913;0.0125312,0;0;1;1;1;1;1
1.60743e-10,0.202142,0,3.9795e-09;5.01281e-09;6.50101e-09,0.0291992;0.400081;0.0691424,1;2;2
1.8727e-10;2.81392e-10,0.0774659;0.00289991,2;2,5.08774e-08;6.73739e-08;6.74038e-08;8.13727e-08;5.09826e-09;5.83472e-09;6.36127e-09;8.04211e-09;9.69462e-09,0.00397224;0.0016055;0.00282;1.46897e-05;0.617693;0.0552906;0.0162808;0.00231496;0.000530529,1;1;1;1;3;3;3;3;3
1.63559e-10,0.100954,0,3.06366e-09,0.780293,1
,,,2.23319e-09;8.92743e-09;3.35582e-09,1.69309;0.140861;0.427217,0;0;3
1.468e-10,0.0789531,1,2.42301e-09;2.92331e-09;5.69865e-09;9.13624e-09;9.96348e-09;1.19418e-08;3.4625e-09,1.63046;0.0118426;0.0502637;0.253703;0.0273684;0.0427115;0.1288,1;1;1;1;1;1;1
2.00891e-10,0.101696,0,,,
1.48109e-10;1.53154e-10;1.86442e-10,0.548378;0.0765928;0.0529046,0;1;1,3.90305e-09,1.04812,3
,,,2.3564e-09,0.465776,1
,,,1.88114e-09,2.3662,0
,,,3.05574e-09,1.43417,2
2.37273e-10,0.0492614,2,2.3859e-09,2.15791,0
,,,1.07589e-08;3.77159e-09,0.0283436;0.874081,3;3
2.0163e-10,0.0118245,2,3.38988e-09;3.90119e-09;5.04965e-09;5.2044e-09,0.511231;0.528826;0.14707;0.0300411,0;0;0;0
1.85569e-10,0.122127,2,3.07229e-09,0.56109,3
,,,2.95271e-09;4.36094e-09;4.49524e-09;5.22478e-09;8.70576e-09,1.06472;0.195026;0.103916;0.222603;0.0518199,1;1;1;1;1
1.55007e-10,0.236819,1,,,
1.58966e-10;2.58181e-10,0.389642;0.0292088,0;0,3.3306e-09;9.83796e-09;1.95873e-09;2.7502e-09;4.61749e-09,0.676324;0.08029;1.03647;0.074219;0.667382,0;0;1;1;3
,,,1.63616e-09;4.21631e-09,3.45133;0.327937,0;1
5.49029e-10;1.5663e-10;1.54259e-10,0.0389943;1.46625;0.341157,0;1;1,,,
1.5435e-10;1.51176e-10,0.616401;1.04846,1;1,,,
1.62258e-10;2.10895e-10;3.31604e-10;3.76129e-10;1.91305e-10,0.123995;0.0383991;0.0260909;0.00510764;0.00540283,1;1;1;1;2,3.19554e-09;3.64422e-09;5.48319e-09,0.900565;0.135444;0.0174183,0;0;0
,,,3.01765e-08;3.2648e-08;3.45971e-08;7.14546e-08;7.62716e-08,0.00621795;0.00763093;0.00103434;6.8647e-05;0.00128634,0;0;0;0;0
,,,2.79919e-08;2.85646e-08;3.22669e-08,0.0194241;0.00580445;1.96777e-05,2;2;2
1.59766e-10;1.83549e-10;2.82156e-10;3.15086e-10;3.24962e-10;4.00713e-10;1.46826e-10;2.66122e-10;1.52921e-10;1.92299e-10,0.121409;0.202866;0.0323653;0.044546;0.0233449;0.00455387;1.6355;0.30038;0.0948992;0.213602,0;0;0;0;0;0;0;0;1;2,,,
1.61541e-10,1.18695,0,,,
1.52899e-10;2.21928e-10,0.230076;0.0599931,0;2,4.12659e-09;5.78027e-09;7.40105e-09,0.402355;0.0643371;0.0777526,0;0;0
1.80214e-10;1.48495e-10;1.83145e-10,0.0332658;0.275862;0.100246,1;1;3,,,
1.58688e-10;2.22361e-10;1.53345e-10,0.77256;0.0232681;3.17824,1;1;1,,,
2.29884e-10,0.120844,3,9.39256e-09;1.15391e-08;1.20093e-08,0.0806233;0.0862087;0.00042511,2;2;2
,,,3.24451e-09,1.31807,2
1.51354e-10;2.03655e-10,0.237335;0.0224639,0;0,4.07826e-09,0.532653,1
1.48564e-10,0.188161,1,,,
,,,4.82013e-09;5.65995e-09;6.58051e-09;7.74783e-09;1.6218e-08;1.75837e-08;7.02986e-08,0.0518055;0.538899;0.0630502;0.0139265;0.000896763;0.000286484;2.77368e-05,0;0;0;0;0;0;0
1.72924e-10,0.0606753,1,2.32205e-08;2.47173e-08;2.51543e-08,0.0126419;0.000293097;0.00476868,0;0;0
1.59427e-10;1.84109e-10,0.57533;0.0513668,0;0,,,
,,,1.68331e-09;3.83529e-09;4.38436e-09,2.26576;0.560882;0.606985,1;1;1
1.56529e-10,0.00122797,0,2.08919e-09,2.26901,2
,,,2.76383e-09;3.04064e-09;4.06478e-09;4.20462e-09,0.546292;0.132301;0.0135645;0.341512,0;0;0;0
,,,2.89332e-09;3.77751e-09,0.434753;0.64772,2;2
